AnimalID,SireID,DamID,FamilyID,SexID,TankID,M1BW,M2BW,M2Age
13G1002320,12G000V434,12G000V326,13F1306038,Male,T1,7.553333333,27.1,218
13G1002333,12G000V434,12G000V326,13F1306038,Male,T1,7.553333333,29.2,218
13G100129J,12G000V434,12G000V326,13F1306038,Male,T1,7.553333333,29.3,218
13G100089J,12G000V434,12G000V326,13F1306038,Male,T1,7.553333333,31.7,218
13G1002346,12G000V434,12G000V326,13F1306038,Female,T1,7.553333333,35.5,218
13G100007J,12G000V434,12G000V326,13F1306038,Female,T1,7.553333333,36.5,218
13G1000385,12G000W013,12G000W245,13F1306040,Male,T1,7.566666667,28.5,217
13G100398I,12G000W013,12G000W245,13F1306040,Male,T1,7.566666667,29.2,217
13G1000367,12G000W013,12G000W245,13F1306040,Male,T1,7.566666667,30.1,217
13G1000374,12G000W013,12G000W245,13F1306040,Male,T1,7.566666667,31.1,217
13G1000392,12G000W013,12G000W245,13F1306040,Male,T1,7.566666667,32.6,217
13G1000371,12G000W013,12G000W245,13F1306040,Female,T1,7.566666667,34.5,217
13G100345I,12G000W013,12G000W245,13F1306040,Female,T1,7.566666667,35.4,217
13G1000378,12G000W013,12G000W245,13F1306040,Female,T1,7.566666667,37.5,217
13G1002645,12G000M287,12G000M443,13F1306063,Male,T1,7.6,22.3,223
13G1002621,12G000M287,12G000M443,13F1306063,Male,T1,7.6,26.8,223
13G100021J,12G000M287,12G000M443,13F1306063,Male,T1,7.6,27,223
13G100324J,12G000V451,12G000V339,13F1306745,Male,T1,7.6,29.4,219
13G1002629,12G000M287,12G000M443,13F1306063,Female,T1,7.6,30,223
13G1002636,12G000M287,12G000M443,13F1306063,Female,T1,7.6,32.7,223
13G1001477,12G000V451,12G000V339,13F1306745,Female,T1,7.6,33.4,219
13G100366J,12G000V451,12G000V339,13F1306745,Female,T1,7.6,34.1,219
13G100314J,12G000V451,12G000V339,13F1306745,Male,T1,7.6,35.9,219
13G100077J,12G000M287,12G000M443,13F1306063,Female,T1,7.6,36.1,223
13G100162J,12G000M287,12G000M443,13F1306063,Female,T1,7.6,39.4,223
13G100382J,12G000V451,12G000V339,13F1306745,Female,T1,7.6,40.3,219
13G1003587,12G000V483,12G000V383,13F1306019,Male,T1,7.613333333,26,222
13G1004176,12G000W070,12G000K052,13F1306021,Male,T1,7.613333333,28.5,223
13G1003965,12G000K439,12G000W274,13F1306759,Male,T1,7.613333333,28.5,217
13G1004198,12G000W070,12G000K052,13F1306021,Male,T1,7.613333333,29.5,223
13G1004191,12G000W070,12G000K052,13F1306021,Male,T1,7.613333333,30,223
13G100483J,12G000K439,12G000W274,13F1306759,Male,T1,7.613333333,30,217
13G1003949,12G000K439,12G000W274,13F1306759,Male,T1,7.613333333,30.1,217
13G1003955,12G000K439,12G000W274,13F1306759,Male,T1,7.613333333,31,217
13G100593I,12G000V483,12G000V383,13F1306019,Male,T1,7.613333333,31.1,222
13G100612I,12G000V483,12G000V383,13F1306019,Male,T1,7.613333333,31.3,222
13G1003960,12G000K439,12G000W274,13F1306759,Female,T1,7.613333333,32.7,217
13G1003958,12G000K439,12G000W274,13F1306759,Female,T1,7.613333333,32.9,217
13G100579J,12G000W070,12G000K052,13F1306021,Female,T1,7.613333333,33.6,223
13G1004168,12G000W070,12G000K052,13F1306021,Female,T1,7.613333333,34.4,223
13G1004170,12G000W070,12G000K052,13F1306021,Female,T1,7.613333333,34.5,223
13G1003596,12G000V483,12G000V383,13F1306019,Male,T1,7.613333333,34.5,222
13G100490J,12G000K439,12G000W274,13F1306759,Male,T1,7.613333333,34.7,217
13G100441J,12G000K439,12G000W274,13F1306759,Female,T1,7.613333333,35.8,217
13G1003593,12G000V483,12G000V383,13F1306019,Female,T1,7.613333333,36.2,222
13G1003964,12G000K439,12G000W274,13F1306759,Female,T1,7.613333333,36.2,217
13G1004162,12G000W070,12G000K052,13F1306021,Female,T1,7.613333333,39.9,223
13G1003941,12G000K439,12G000W274,13F1306759,Female,T1,7.613333333,40.4,217
13G1004193,12G000W070,12G000K052,13F1306021,Female,T1,7.613333333,40.9,223
13G100525I,12G000V483,12G000V383,13F1306019,Female,T1,7.613333333,42.6,222
13G1002740,12G000M788,12G000V379,13F1367030,Male,T1,7.626666667,28.7,221
13G100120J,12G000M788,12G000V379,13F1367030,Male,T1,7.626666667,30.4,221
13G1002745,12G000M788,12G000V379,13F1367030,Male,T1,7.626666667,31.7,221
13G100165J,12G000M788,12G000V379,13F1367030,Male,T1,7.626666667,33.3,221
13G100138J,12G000M788,12G000V379,13F1367030,Male,T1,7.626666667,34,221
13G1002742,12G000M788,12G000V379,13F1367030,Female,T1,7.626666667,38.1,221
13G1002750,12G000M788,12G000V379,13F1367030,Female,T1,7.626666667,41,221
13G100059J,12G000M788,12G000V379,13F1367030,Female,T1,7.626666667,42.6,221
13G1002350,12G000V573,12G000W251,13F1306004,Male,T1,7.653333333,25.1,212
13G1002370,12G000V573,12G000W251,13F1306004,Female,T1,7.653333333,32.2,212
13G1002369,12G000V573,12G000W251,13F1306004,Female,T1,7.653333333,32.8,212
13G100190J,12G000V573,12G000W251,13F1306004,Male,T1,7.653333333,33.1,212
13G1002367,12G000V573,12G000W251,13F1306004,Female,T1,7.653333333,33.7,212
13G1002371,12G000V573,12G000W251,13F1306004,Female,T1,7.653333333,36.7,212
13G100141J,12G000V573,12G000W251,13F1306004,Female,T1,7.653333333,39,212
13G100634J,12G000M768,12G000V593,13F1306069,Male,T1,7.66,31.3,221
13G1002890,12G000M768,12G000V593,13F1306069,Male,T1,7.66,31.9,221
13G1001446,12G000M764,12G000V335,13F1306732,Female,T1,7.66,34.5,221
13G1002892,12G000M768,12G000V593,13F1306069,Male,T1,7.66,34.9,221
13G100327J,12G000M764,12G000V335,13F1306732,Male,T1,7.66,35.1,221
13G1002887,12G000M768,12G000V593,13F1306069,Female,T1,7.66,36.1,221
13G1002859,12G000M768,12G000V593,13F1306069,Female,T1,7.66,36.4,221
13G100677J,12G000M768,12G000V593,13F1306069,Female,T1,7.66,37.2,221
13G1002894,12G000M768,12G000V593,13F1306069,Female,T1,7.66,38,221
13G100188J,12G000M768,12G000V593,13F1306069,Female,T1,7.66,38.1,221
13G1001444,12G000M764,12G000V335,13F1306732,Female,T1,7.66,38.4,221
13G1001454,12G000M764,12G000V335,13F1306732,Female,T1,7.66,40.5,221
13G100337J,12G000M764,12G000V335,13F1306732,Female,T1,7.66,41.6,221
13G1002891,12G000M768,12G000V593,13F1306069,Female,T1,7.66,43.5,221
13G1002340,12G000V421,12G000V305,13F1306786,Male,T1,7.673333333,24.6,214
13G1003671,12G000W261,12G000W033,13F1306039,Male,T1,7.673333333,25.3,218
13G1002330,12G000V421,12G000V305,13F1306786,Male,T1,7.673333333,26.5,214
13G1002328,12G000V421,12G000V305,13F1306786,Male,T1,7.673333333,26.7,214
13G100841I,12G000W261,12G000W033,13F1306039,Male,T1,7.673333333,26.9,218
13G1002336,12G000V421,12G000V305,13F1306786,Female,T1,7.673333333,27.8,214
13G100877I,12G000W261,12G000W033,13F1306039,Male,T1,7.673333333,28.1,218
13G1000546,12G000M749,12G000V392,13F1306050,Male,T1,7.673333333,29.1,222
13G1000555,12G000M749,12G000V392,13F1306050,Male,T1,7.673333333,30.2,222
13G1002344,12G000V421,12G000V305,13F1306786,Female,T1,7.673333333,31,214
13G1000537,12G000M749,12G000V392,13F1306050,Male,T1,7.673333333,31.5,222
13G1002317,12G000V421,12G000V305,13F1306786,Female,T1,7.673333333,32.4,214
13G1002329,12G000V421,12G000V305,13F1306786,Female,T1,7.673333333,32.6,214
13G1003709,12G000W261,12G000W033,13F1306039,Male,T1,7.673333333,32.8,218
13G100854I,12G000W261,12G000W033,13F1306039,Female,T1,7.673333333,33.5,218
13G1000538,12G000M749,12G000V392,13F1306050,Female,T1,7.673333333,37.8,222
13G1000558,12G000M749,12G000V392,13F1306050,Female,T1,7.673333333,41.8,222
13G100913G,12G000V591,12G000V330,13F1306061,Male,T1,7.713333333,29.9,218
13G1000197,12G000V591,12G000V330,13F1306061,Male,T1,7.713333333,31.4,218
13G100967G,12G000V591,12G000V330,13F1306061,Female,T1,7.713333333,35,218
13G1000214,12G000V591,12G000V330,13F1306061,Female,T1,7.713333333,37.2,218
13G100816G,12G000V591,12G000V330,13F1306061,Female,T1,7.713333333,43.7,218
13G100901G,12G000V591,12G000V330,13F1306061,Female,T1,7.713333333,45.5,218
13G1000281,12G000K636,12G000K837,13F1367015,Male,T1,7.733333333,27.9,221
13G100397I,12G000K636,12G000K837,13F1367015,Male,T1,7.733333333,31.5,221
13G1000308,12G000K636,12G000K837,13F1367015,Male,T1,7.733333333,31.7,221
13G100348I,12G000K636,12G000K837,13F1367015,Male,T1,7.733333333,32.8,221
13G100365I,12G000K636,12G000K837,13F1367015,Male,T1,7.733333333,33.2,221
13G1000295,12G000K636,12G000K837,13F1367015,Male,T1,7.733333333,33.4,221
13G1000298,12G000K636,12G000K837,13F1367015,Male,T1,7.733333333,34.02,221
13G100367I,12G000K636,12G000K837,13F1367015,Female,T1,7.733333333,34.7,221
13G1000294,12G000K636,12G000K837,13F1367015,Female,T1,7.733333333,44,221
13G1000842,12G000V591,12G000V330,13F1306061,Male,T1,7.74,27.6,219
13G1000823,12G000V591,12G000V330,13F1306061,Male,T1,7.74,28.5,219
13G1000831,12G000V591,12G000V330,13F1306061,Male,T1,7.74,29.8,219
13G1000834,12G000V591,12G000V330,13F1306061,Male,T1,7.74,30.9,219
13G100951I,12G000V591,12G000V330,13F1306061,Male,T1,7.74,32.7,219
13G1000827,12G000V591,12G000V330,13F1306061,Male,T1,7.74,32.9,219
13G100966I,12G000V591,12G000V330,13F1306061,Male,T1,7.74,33,219
13G100903I,12G000V591,12G000V330,13F1306061,Female,T1,7.74,37.8,219
13G100995I,12G000V591,12G000V330,13F1306061,Female,T1,7.74,38.5,219
13G1003475,12G000V421,12G000V305,13F1306786,Male,T1,7.78,22.8,213
13G1003463,12G000V421,12G000V305,13F1306786,Male,T1,7.78,25.4,213
13G100592I,12G000V421,12G000V305,13F1306786,Male,T1,7.78,26,213
13G1003482,12G000V421,12G000V305,13F1306786,Male,T1,7.78,28.7,213
13G100541I,12G000V421,12G000V305,13F1306786,Male,T1,7.78,30.3,213
13G1003456,12G000V421,12G000V305,13F1306786,Female,T1,7.78,31.3,213
13G1003459,12G000V421,12G000V305,13F1306786,Female,T1,7.78,32.2,213
13G1001249,12G000V483,12G000V383,13F1306019,Male,T1,7.793333333,29.4,223
13G1001259,12G000V483,12G000V383,13F1306019,Male,T1,7.793333333,29.6,223
13G100213J,12G000V483,12G000V383,13F1306019,Male,T1,7.793333333,33.6,223
13G100220J,12G000V483,12G000V383,13F1306019,Female,T1,7.793333333,37.8,223
13G100257J,12G000V483,12G000V383,13F1306019,Female,T1,7.793333333,39.6,223
13G1001248,12G000V483,12G000V383,13F1306019,Female,T1,7.793333333,40.5,223
13G100238J,12G000V483,12G000V383,13F1306019,Female,T1,7.793333333,41.5,223
13G1001246,12G000V483,12G000V383,13F1306019,Female,T1,7.793333333,44.3,223
13G1001245,12G000V483,12G000V383,13F1306019,Female,T1,7.793333333,44.6,223
13G1001416,12G000W070,12G000K052,13F1306021,Male,T1,7.8,28.1,223
13G1001412,12G000W070,12G000K052,13F1306021,Male,T1,7.8,30.9,223
13G1001399,12G000W070,12G000K052,13F1306021,Female,T1,7.8,36.6,223
13G1001401,12G000W070,12G000K052,13F1306021,Female,T1,7.8,41.6,223
13G1000636,12G000W285,12G000W223,13F1306053,Male,T1,7.82,26.8,221
13G100764I,12G000W285,12G000W223,13F1306053,Male,T1,7.82,29.2,221
13G1000656,12G000W285,12G000W223,13F1306053,Female,T1,7.82,31.4,221
13G1000631,12G000W285,12G000W223,13F1306053,Male,T1,7.82,31.6,221
13G1000650,12G000W285,12G000W223,13F1306053,Male,T1,7.82,31.7,221
13G100704I,12G000W285,12G000W223,13F1306053,Female,T1,7.82,41.4,221
13G1002852,12G000V483,12G000V383,13F1306019,Male,T1,7.833333333,30.5,223
13G100121J,12G000V483,12G000V383,13F1306019,Male,T1,7.833333333,31.5,223
13G1002844,12G000V483,12G000V383,13F1306019,Male,T1,7.833333333,33.9,223
13G1002849,12G000V483,12G000V383,13F1306019,Male,T1,7.833333333,36.7,223
13G1002847,12G000V483,12G000V383,13F1306019,Female,T1,7.833333333,44.9,223
13G1004043,12G000V575,12G000V373,13F1367101,Male,T1,7.84,33.6,213
13G100445J,12G000V575,12G000V373,13F1367101,Male,T1,7.84,37.1,213
13G1004029,12G000V575,12G000V373,13F1367101,Male,T1,7.84,37.2,213
13G1004025,12G000V575,12G000V373,13F1367101,Female,T1,7.84,40.8,213
13G100412J,12G000V575,12G000V373,13F1367101,Female,T1,7.84,42.3,213
13G1003850,12G000V591,12G000V330,13F1306061,Male,T1,7.86,25.3,219
13G100861I,12G000V591,12G000V330,13F1306061,Male,T1,7.86,28,219
13G1003876,12G000V591,12G000V330,13F1306061,Male,T1,7.86,28.4,219
13G1003845,12G000V591,12G000V330,13F1306061,Female,T1,7.86,29.3,219
13G1003868,12G000V591,12G000V330,13F1306061,Male,T1,7.86,29.5,219
13G1003864,12G000V591,12G000V330,13F1306061,Male,T1,7.86,30.6,219
13G1003863,12G000V591,12G000V330,13F1306061,Female,T1,7.86,33.1,219
13G100511I,12G000V591,12G000V330,13F1306061,Female,T1,7.86,35.6,219
13G1003872,12G000V591,12G000V330,13F1306061,Female,T1,7.86,35.9,219
13G1003873,12G000V591,12G000V330,13F1306061,Female,T1,7.86,38.6,219
13G1000796,12G000K557,12G000K245,13F1306716,Female,T1,7.88,27.6,221
13G1000795,12G000K557,12G000K245,13F1306716,Male,T1,7.88,30.6,221
13G100575I,12G000K557,12G000K245,13F1306716,Female,T1,7.88,38.3,221
13G101596I,12G000K557,12G000K245,13F1306716,Female,T1,7.88,39.4,221
13G100520I,12G000K557,12G000K245,13F1306716,Female,T1,7.88,39.5,221
13G1002553,12G000W104,12G000W277,13F1306041,Male,T1,7.886666667,27.3,218
13G1002536,12G000W104,12G000W277,13F1306041,Male,T1,7.886666667,27.4,218
13G1002533,12G000W104,12G000W277,13F1306041,Male,T1,7.886666667,28.9,218
13G100126J,12G000W104,12G000W277,13F1306041,Male,T1,7.886666667,33.2,218
13G1002569,12G000W104,12G000W277,13F1306041,Female,T1,7.886666667,36.5,218
13G100189J,12G000W104,12G000W277,13F1306041,Female,T1,7.886666667,41.2,218
13G1000002,12G000V421,12G000V305,13F1306786,Male,T1,7.913333333,21.7,213
13G1000021,12G000V421,12G000V305,13F1306786,Male,T1,7.913333333,25.7,213
13G100980G,12G000V421,12G000V305,13F1306786,Male,T1,7.913333333,27.7,213
13G1000039,12G000V421,12G000V305,13F1306786,Female,T1,7.913333333,28.4,213
13G100908G,12G000V421,12G000V305,13F1306786,Male,T1,7.913333333,28.4,213
13G1000017,12G000V421,12G000V305,13F1306786,Female,T1,7.913333333,29.9,213
13G1001993,12G000V401,12G000M707,13F1306017,Male,T1,7.933333333,30.1,222
13G1002001,12G000V401,12G000M707,13F1306017,Male,T1,7.933333333,30.8,222
13G100645I,12G000V401,12G000M707,13F1306017,Male,T1,7.933333333,31.4,222
13G1001986,12G000V401,12G000M707,13F1306017,Male,T1,7.933333333,34.9,222
13G1003018,12G000W104,12G000W277,13F1306041,Male,T1,7.966666667,24.5,217
13G1003002,12G000W104,12G000W277,13F1306041,Male,T1,7.966666667,26.3,217
13G1003012,12G000W104,12G000W277,13F1306041,Male,T1,7.966666667,27.5,217
13G1003016,12G000W104,12G000W277,13F1306041,Male,T1,7.966666667,27.6,217
13G1003005,12G000W104,12G000W277,13F1306041,Male,T1,7.966666667,28.2,217
13G100133I,12G000W104,12G000W277,13F1306041,Female,T1,7.966666667,34.9,217
13G1002994,12G000W104,12G000W277,13F1306041,Female,T1,7.966666667,36.8,217
13G100121I,12G000W104,12G000W277,13F1306041,Female,T1,7.966666667,41.3,217
13G1000373,12G000M758,12G000V340,13F1306060,Male,T1,7.98,28.1,219
13G1000391,12G000M758,12G000V340,13F1306060,Female,T1,7.98,32.8,219
13G1000362,12G000M758,12G000V340,13F1306060,Male,T1,7.98,33.2,219
13G1000384,12G000M758,12G000V340,13F1306060,Male,T1,7.98,35.2,219
13G100394I,12G000M758,12G000V340,13F1306060,Female,T1,7.98,36.8,219
13G100391I,12G000M758,12G000V340,13F1306060,Female,T1,7.98,40.7,219
13G1003106,12G000M609,12G000K985,13F1306006,Male,T1,8.013333333,25.3,210
13G100140I,12G000M609,12G000K985,13F1306006,Male,T1,8.013333333,27.2,210
13G100150I,12G000M609,12G000K985,13F1306006,Male,T1,8.013333333,28.6,210
13G1003089,12G000M609,12G000K985,13F1306006,Male,T1,8.013333333,30.5,210
13G1003077,12G000M609,12G000K985,13F1306006,Female,T1,8.013333333,30.8,210
13G100114I,12G000M609,12G000K985,13F1306006,Male,T1,8.013333333,30.9,210
13G1002184,12G000K374,12G000W251,13F1306062,Male,T1,8.033333333,24,222
13G1002170,12G000K374,12G000W251,13F1306062,Male,T1,8.033333333,24.3,222
13G1002162,12G000K374,12G000W251,13F1306062,Male,T1,8.033333333,28.2,222
13G1004262,12G000W194,12G000W041,13F1306016,Male,T1,8.033333333,28.3,223
13G100619I,12G000K374,12G000W251,13F1306062,Male,T1,8.033333333,31.9,222
13G1002165,12G000K374,12G000W251,13F1306062,Female,T1,8.033333333,32.5,222
13G1004275,12G000W194,12G000W041,13F1306016,Female,T1,8.033333333,32.7,223
13G1004276,12G000W194,12G000W041,13F1306016,Male,T1,8.033333333,35,223
13G100550J,12G000W194,12G000W041,13F1306016,Female,T1,8.033333333,35.2,223
13G1004273,12G000W194,12G000W041,13F1306016,Female,T1,8.033333333,35.5,223
13G1004265,12G000W194,12G000W041,13F1306016,Male,T1,8.033333333,36,223
13G1004280,12G000W194,12G000W041,13F1306016,Female,T1,8.033333333,36.3,223
13G1004286,12G000W194,12G000W041,13F1306016,Female,T1,8.033333333,36.6,223
13G100654I,12G000K374,12G000W251,13F1306062,Female,T1,8.033333333,38.3,222
13G100530J,12G000W194,12G000W041,13F1306016,Female,T1,8.033333333,40.2,223
13G1000833,12G000M749,12G000V392,13F1306050,Male,T1,8.046666667,28.1,223
13G1003162,12G000K557,12G000K245,13F1306716,Male,T1,8.046666667,29,221
13G1003160,12G000K557,12G000K245,13F1306716,Male,T1,8.046666667,29.4,221
13G1000816,12G000M749,12G000V392,13F1306050,Male,T1,8.046666667,31.8,223
13G100852I,12G000M749,12G000V392,13F1306050,Male,T1,8.046666667,34,223
13G100444I,12G000K557,12G000K245,13F1306716,Female,T1,8.046666667,34.7,221
13G1003163,12G000K557,12G000K245,13F1306716,Male,T1,8.046666667,34.9,221
13G1003183,12G000K557,12G000K245,13F1306716,Female,T1,8.046666667,35.2,221
13G100188I,12G000K557,12G000K245,13F1306716,Male,T1,8.046666667,35.4,221
13G100986I,12G000M749,12G000V392,13F1306050,Female,T1,8.046666667,39,223
13G100929I,12G000M749,12G000V392,13F1306050,Female,T1,8.046666667,40.2,223
13G100955I,12G000M749,12G000V392,13F1306050,Female,T1,8.046666667,42.2,223
13G1000815,12G000M749,12G000V392,13F1306050,Female,T1,8.046666667,44.2,223
13G1003920,12G000V403,12G000V368,13F1306005,Male,T1,8.06,26.3,212
13G1003907,12G000V403,12G000V368,13F1306005,Male,T1,8.06,30.8,212
13G1003919,12G000V403,12G000V368,13F1306005,Female,T1,8.06,35.2,212
13G1003917,12G000V403,12G000V368,13F1306005,Female,T1,8.06,35.4,212
13G1003911,12G000V403,12G000V368,13F1306005,Female,T1,8.06,37.2,212
13G1003923,12G000V403,12G000V368,13F1306005,Female,T1,8.06,37.9,212
13G1003052,12G000M797,12G000V574,13F1306003,Male,T1,8.073333333,25.7,212
13G100183I,12G000M797,12G000V574,13F1306003,Male,T1,8.073333333,27.9,212
13G100102I,12G000M797,12G000V574,13F1306003,Male,T1,8.073333333,28.7,212
13G1003066,12G000M797,12G000V574,13F1306003,Male,T1,8.073333333,28.8,212
13G1003063,12G000M797,12G000V574,13F1306003,Male,T1,8.073333333,29.3,212
13G1003051,12G000M797,12G000V574,13F1306003,Male,T1,8.073333333,29.6,212
13G1003067,12G000M797,12G000V574,13F1306003,Male,T1,8.073333333,29.7,212
13G1003056,12G000M797,12G000V574,13F1306003,Male,T1,8.073333333,29.9,212
13G1003060,12G000M797,12G000V574,13F1306003,Male,T1,8.073333333,30.3,212
13G1003046,12G000M797,12G000V574,13F1306003,Male,T1,8.073333333,31.8,212
13G1001212,12G000W104,12G000W277,13F1306041,Male,T1,8.086666667,29.1,218
13G1001219,12G000W104,12G000W277,13F1306041,Female,T1,8.086666667,30.7,218
13G100254J,12G000W104,12G000W277,13F1306041,Male,T1,8.086666667,31.1,218
13G1001211,12G000W104,12G000W277,13F1306041,Female,T1,8.086666667,34.3,218
13G100264J,12G000W104,12G000W277,13F1306041,Female,T1,8.086666667,36.3,218
13G1001222,12G000W104,12G000W277,13F1306041,Female,T1,8.086666667,36.4,218
13G1001228,12G000W104,12G000W277,13F1306041,Female,T1,8.086666667,37.3,218
13G1001532,12G000V589,12G000V347,13F1306064,Male,T1,8.1,28,219
13G1001512,12G000V589,12G000V347,13F1306064,Male,T1,8.1,29.7,219
13G1001530,12G000V589,12G000V347,13F1306064,Male,T1,8.1,30,219
13G1001531,12G000V589,12G000V347,13F1306064,Female,T1,8.1,30.8,219
13G100335J,12G000V589,12G000V347,13F1306064,Male,T1,8.1,32,219
13G1001520,12G000V589,12G000V347,13F1306064,Female,T1,8.1,38.3,219
13G1001522,12G000V589,12G000V347,13F1306064,Female,T1,8.1,39.6,219
13G1001528,12G000V589,12G000V347,13F1306064,Female,T1,8.1,41,219
13G1003153,12G000K424,12G000W221,13F1306065,Male,T1,8.106666667,23.4,218
13G1003187,12G000K424,12G000W221,13F1306065,Male,T1,8.106666667,27.4,218
13G100472I,12G000K424,12G000W221,13F1306065,Male,T1,8.106666667,27.6,218
13G100488I,12G000K424,12G000W221,13F1306065,Male,T1,8.106666667,27.9,218
13G1003186,12G000K424,12G000W221,13F1306065,Female,T1,8.106666667,31.9,218
13G1003176,12G000K424,12G000W221,13F1306065,Female,T1,8.106666667,32.6,218
13G100430I,12G000K424,12G000W221,13F1306065,Female,T1,8.106666667,34.3,218
13G1001040,12G000V488,12G000M707,13F1306070,Male,T1,8.133333333,28.9,220
13G1004060,12G000W075,12G000W222,13F1306014,Male,T1,8.133333333,29,219
13G100405J,12G000W075,12G000W222,13F1306014,Male,T1,8.133333333,30.5,219
13G1001054,12G000V488,12G000M707,13F1306070,Male,T1,8.133333333,30.5,220
13G100873I,12G000V488,12G000M707,13F1306070,Male,T1,8.133333333,31.2,220
13G1001036,12G000V488,12G000M707,13F1306070,Male,T1,8.133333333,32.1,220
13G1002715,12G000W075,12G000W222,13F1306014,Female,T1,8.133333333,33.3,219
13G1001042,12G000V488,12G000M707,13F1306070,Female,T1,8.133333333,35.8,220
13G100950I,12G000V488,12G000M707,13F1306070,Female,T1,8.133333333,36.3,220
13G100939I,12G000V488,12G000M707,13F1306070,Female,T1,8.133333333,36.8,220
13G100163J,12G000W075,12G000W222,13F1306014,Female,T1,8.133333333,40.1,219
13G1001031,12G000V488,12G000M707,13F1306070,Female,T1,8.133333333,40.4,220
13G100962I,12G000V488,12G000M707,13F1306070,Female,T1,8.133333333,42.7,220
13G100481J,12G000W075,12G000W222,13F1306014,Female,T1,8.133333333,43,219
13G1002969,12G000W261,12G000W033,13F1306039,Male,T1,8.14,30.7,217
13G100191I,12G000W261,12G000W033,13F1306039,Male,T1,8.14,32.5,217
13G1002974,12G000W261,12G000W033,13F1306039,Female,T1,8.14,38.8,217
13G1002967,12G000W261,12G000W033,13F1306039,Female,T1,8.14,39.8,217
13G1002960,12G000W261,12G000W033,13F1306039,Female,T1,8.14,40.4,217
13G1002956,12G000W261,12G000W033,13F1306039,Female,T1,8.14,40.9,217
